,MAL_TBP.U30.30CJA10DT006.out,MAL_TBP.U30.30CJA10DT109.out,MAL_TBP.U30.30HLB10AA001.pss,MAL_TBP.U30.30HLB10AN001XQ01.out,MAL_TBP.U30.30HLA20CP001XQ01.out
93,272.4582824707031,29.865760803222656,30.65625,80.35713958740234,14.15625
94,259.99993896484375,32.00227355957031,30.96875,80.35713958740234,13.331249237060547
95,253.824951171875,30.344881057739258,30.34375,80.35713958740234,12.825000762939453
96,248.73329162597656,30.18126678466797,30.34375,80.35713958740234,12.28125
97,243.9666290283203,29.839218139648438,27.53125,79.82142639160156,12.28125
98,241.9082794189453,28.86203384399414,27.53125,79.60713958740234,10.631250381469727
99,240.60829162597656,28.50436019897461,25.71875,79.60713958740234,10.631250381469727
100,240.17495727539062,27.180490493774414,23.71875,78.75,9.412500381469727
101,238.33328247070312,27.112228393554688,23.71875,78.75,9.412500381469727
102,238.2249755859375,26.99566078186035,23.40625,77.89285278320312,9.524999618530273
103,238.2249755859375,26.99566078186035,24.21875,77.89285278320312,8.793750762939453
104,238.2249755859375,26.99566078186035,25.5625,78.0,8.268749237060547
105,240.93328857421875,29.72498321533203,27.96875,78.0,8.268749237060547
106,238.11660766601562,29.72498321533203,31.53125,78.32142639160156,9.037500381469727
107,238.11663818359375,33.08409118652344,31.53125,78.32142639160156,9.037500381469727
108,238.11663818359375,34.894283294677734,37.9375,78.75,9.731250762939453
109,247.43328857421875,35.856658935546875,37.9375,79.60713958740234,11.024999618530273
110,251.8749542236328,35.856658935546875,40.3125,81.32142639160156,12.131250381469727
111,257.8332824707031,36.72208786010742,40.3125,81.32142639160156,13.200000762939453
112,263.574951171875,36.48681640625,39.875,81.85713958740234,13.668750762939453
113,266.28326416015625,36.700775146484375,39.875,81.85713958740234,13.668750762939453
114,266.28326416015625,36.700775146484375,38.8125,81.75,13.237499237060547
115,267.25830078125,37.01033020019531,38.8125,81.53571319580078,11.549999237060547
116,267.25830078125,37.684635162353516,41.875,81.96427917480469,12.09375
117,267.4749450683594,38.518314361572266,41.875,81.96427917480469,12.09375
118,270.8332824707031,39.03871154785156,43.3125,82.39285278320312,13.40625
119,275.5999755859375,38.89170455932617,43.3125,82.39285278320312,13.40625
120,279.824951171875,39.23114776611328,43.9375,82.9285659790039,14.006250381469727
121,283.39996337890625,38.985145568847656,43.9375,83.03571319580078,14.943750381469727
122,288.7082824707031,38.999717712402344,42.6875,82.9285659790039,14.625
123,292.3916015625,38.19054412841797,42.6875,83.14285278320312,14.231250762939453
124,291.52496337890625,36.375396728515625,39.25,83.14285278320312,14.381250381469727
125,286.8666076660156,34.23365020751953,39.25,81.85713958740234,15.0
126,286.8666076660156,34.23365020751953,37.34375,81.85713958740234,15.0
127,277.5499267578125,33.48065948486328,32.65625,80.25,12.731250762939453
128,271.4832763671875,31.281991958618164,32.65625,80.25,12.731250762939453
129,271.4832763671875,29.935718536376953,30.8125,79.5,11.8125
130,264.65826416015625,29.64196014404297,30.8125,79.5,11.8125
131,264.65826416015625,28.725204467773438,28.28125,79.39285278320312,10.631250381469727
132,256.96661376953125,28.728988647460938,28.28125,78.85713958740234,10.631250381469727
133,256.96661376953125,28.728988647460938,25.40625,78.32142639160156,9.1875
134,247.75830078125,27.18340301513672,25.40625,78.32142639160156,9.1875
135,242.3416290283203,27.18340301513672,23.65625,77.78571319580078,8.493749618530273
136,238.6582794189453,25.948875427246094,23.125,77.78571319580078,8.493749618530273
137,235.8416290283203,25.706239700317383,22.6875,77.03571319580078,8.0625
138,235.8416290283203,25.706239700317383,22.6875,77.03571319580078,7.818750381469727
139,234.97494506835938,25.8803653717041,23.59375,77.03571319580078,8.081249237060547
140,235.08328247070312,25.640522003173828,24.09375,76.9285659790039,8.081249237060547
141,235.08328247070312,25.640522003173828,24.625,77.03571319580078,8.118749618530273
142,234.86663818359375,26.093042373657227,24.625,77.03571319580078,8.268749237060547
143,234.10829162597656,26.093042373657227,25.65625,77.14285278320312,8.943750381469727
144,233.67494201660156,26.912559509277344,25.65625,77.14285278320312,8.943750381469727
145,232.69996643066406,27.315210342407227,26.9375,77.25,9.09375
146,230.7499542236328,28.313724517822266,26.9375,77.25,8.662500381469727
147,230.64161682128906,28.82567596435547,28.53125,77.25,8.662500381469727
148,228.79995727539062,28.96908950805664,28.53125,77.6785659790039,8.793750762939453
149,228.79995727539062,28.96908950805664,29.9375,77.89285278320312,9.806249618530273
150,228.14996337890625,29.853784561157227,31.09375,78.10713958740234,10.049999237060547
151,227.2832794189453,30.233232498168945,32.0625,78.10713958740234,10.049999237060547
152,225.6582794189453,31.094921112060547,32.9375,78.21427917480469,10.350000381469727
153,227.9333038330078,31.410388946533203,33.625,78.21427917480469,10.350000381469727
154,230.20828247070312,31.52106475830078,33.625,78.4285659790039,10.725000381469727
155,231.61663818359375,31.619857788085938,34.1875,78.53571319580078,11.25
156,235.4082794189453,31.56370735168457,34.3125,78.53571319580078,11.212499618530273
157,236.59994506835938,31.282100677490234,34.3125,78.53571319580078,11.212499618530273
158,236.92494201660156,31.02825355529785,33.375,78.53571319580078,11.549999237060547
159,238.00830078125,31.109081268310547,33.375,78.53571319580078,11.4375
160,238.00830078125,31.109081268310547,32.8125,78.53571319580078,10.837499618530273
161,239.19996643066406,31.360422134399414,32.25,78.4285659790039,10.462499618530273
162,239.3083038330078,30.69674301147461,31.75,78.21427917480469,10.125
163,239.19996643066406,30.706890106201172,31.75,78.21427917480469,10.125
164,239.19996643066406,30.614673614501953,32.0,78.21427917480469,10.40625
165,237.14161682128906,30.86654281616211,32.0,78.21427917480469,10.40625
166,238.76661682128906,30.86654281616211,33.4375,78.21427917480469,9.899999618530273
167,240.17495727539062,31.554170608520508,33.4375,78.32142639160156,10.6875
168,240.17495727539062,31.834306716918945,34.28125,78.4285659790039,10.537500381469727
169,240.4999542236328,32.061309814453125,34.28125,78.64285278320312,10.537500381469727
170,240.4999542236328,32.061309814453125,34.65625,78.64285278320312,11.34375
171,240.2832794189453,32.13504409790039,34.96875,78.64285278320312,11.475000381469727
172,240.2832794189453,32.13504409790039,34.90625,78.75,11.0625
173,241.36663818359375,31.76785659790039,35.0625,78.75,11.306249618530273
174,240.824951171875,32.10580825805664,35.09375,78.75,11.174999237060547
175,240.39161682128906,32.30290985107422,35.09375,78.64285278320312,11.174999237060547
176,240.60829162597656,32.08702087402344,35.0625,78.64285278320312,10.837499618530273
177,240.93328857421875,31.69621467590332,35.0625,78.64285278320312,11.34375
178,240.06661987304688,31.857852935791016,34.78125,78.75,11.381250381469727
179,239.95828247070312,32.122127532958984,34.78125,78.75,11.643749237060547
180,240.71661376953125,31.51134490966797,33.8125,78.85713958740234,10.725000381469727
181,241.69161987304688,31.429033279418945,33.8125,78.85713958740234,11.25
182,242.77496337890625,31.39110565185547,33.3125,78.75,11.25
183,243.85829162597656,30.568519592285156,32.3125,78.64285278320312,10.78125
184,243.85829162597656,30.568519592285156,32.3125,78.64285278320312,10.78125
185,242.88330078125,31.0715274810791,32.1875,78.32142639160156,10.350000381469727
186,241.69161987304688,30.46593475341797,31.65625,78.32142639160156,10.668750762939453
187,240.60829162597656,30.47289276123047,31.375,78.32142639160156,10.649999618530273
188,239.95828247070312,29.960968017578125,31.375,78.32142639160156,10.649999618530273
189,239.52496337890625,29.88043212890625,31.0,78.10713958740234,11.212499618530273
190,239.52496337890625,30.19742202758789,31.0,78.0,10.575000762939453
191,238.76661682128906,30.092910766601562,30.34375,77.89285278320312,10.518749237060547
192,238.54995727539062,29.928333282470703,30.34375,77.89285278320312,10.518749237060547
193,238.6582794189453,29.791866302490234,29.90625,77.89285278320312,10.78125
194,238.98329162597656,29.88396644592285,29.90625,77.78571319580078,10.78125
195,238.98329162597656,29.88396644592285,29.5625,77.78571319580078,10.443750381469727
196,238.54995727539062,29.995187759399414,29.5625,77.78571319580078,10.443750381469727
197,237.6833038330078,29.87110137939453,29.3125,77.89285278320312,10.424999237060547
198,237.03329467773438,29.53506088256836,29.15625,77.89285278320312,10.59375
199,237.6833038330078,29.894596099853516,29.125,77.78571319580078,10.59375
200,237.35829162597656,29.828754425048828,29.125,77.78571319580078,9.956249237060547
201,237.14161682128906,29.592500686645508,28.96875,77.78571319580078,10.668750762939453
202,237.4666290283203,29.413257598876953,29.0,77.89285278320312,10.912500381469727
203,237.0332794189453,29.663013458251953,29.53125,77.78571319580078,10.706249237060547
204,236.92495727539062,29.745498657226562,30.1875,77.89285278320312,10.837499618530273
205,237.57496643066406,29.474750518798828,30.15625,77.78571319580078,10.950000762939453
206,237.6833038330078,29.781173706054688,30.59375,77.89285278320312,10.706249237060547
207,237.6833038330078,29.781173706054688,30.59375,77.89285278320312,10.706249237060547
208,238.11663818359375,30.1834716796875,31.0,77.78571319580078,11.137500762939453
209,237.6833038330078,30.18607521057129,31.0,77.89285278320312,10.743749618530273
210,238.44161987304688,30.18607521057129,31.21875,77.89285278320312,11.024999618530273
211,239.0916290283203,31.02027130126953,31.21875,77.89285278320312,11.024999618530273
212,239.0916290283203,30.623903274536133,31.53125,78.32142639160156,10.368749618530273
213,238.76661682128906,30.438480377197266,31.53125,78.10713958740234,10.987499237060547
214,238.65829467773438,30.438480377197266,32.0,78.10713958740234,11.231250762939453
215,238.6582794189453,30.968576431274414,32.0,78.10713958740234,11.174999237060547
216,238.11663818359375,30.968576431274414,31.96875,78.32142639160156,11.625
217,239.84994506835938,31.23868751525879,31.96875,78.32142639160156,11.306249618530273
218,239.84994506835938,31.23868751525879,31.78125,78.32142639160156,11.287500381469727
219,240.06661987304688,31.215839385986328,31.78125,78.32142639160156,11.193750381469727
220,239.95828247070312,31.087020874023438,31.53125,78.4285659790039,11.643749237060547
221,240.17495727539062,30.867578506469727,31.53125,78.4285659790039,11.643749237060547
222,239.4166259765625,30.631057739257812,31.28125,78.21427917480469,11.15625
223,240.17495727539062,31.11565589904785,31.21875,78.10713958740234,10.893749237060547
224,239.0916290283203,31.063335418701172,31.21875,78.21427917480469,11.15625
225,238.76661682128906,30.74658966064453,31.21875,78.21427917480469,10.762500762939453
226,239.52496337890625,30.35354232788086,31.375,78.21427917480469,11.137500762939453
227,240.7166290283203,30.649166107177734,31.375,78.21427917480469,10.931249618530273
228,240.93328857421875,30.72154426574707,31.4375,78.21427917480469,11.118749618530273
229,240.60829162597656,30.66675567626953,31.375,78.21427917480469,11.287500381469727
230,240.60829162597656,30.66675567626953,31.375,78.32142639160156,11.287500381469727
231,240.93328857421875,30.69286346435547,30.96875,78.21427917480469,11.15625
232,240.06661987304688,30.3929386138916,30.96875,78.21427917480469,11.15625
233,240.60829162597656,30.19175148010254,30.96875,78.0,10.799999237060547
234,239.74163818359375,30.364702224731445,30.96875,78.0,10.799999237060547
235,239.74163818359375,30.514015197753906,30.75,78.0,10.59375
236,238.98329162597656,29.929546356201172,30.75,77.78571319580078,10.59375
237,238.6582794189453,30.224781036376953,30.6875,78.10713958740234,10.818750381469727
238,238.98329162597656,30.428638458251953,30.6875,78.0,10.818750381469727
239,238.98329162597656,30.180931091308594,30.71875,78.0,11.193750381469727
240,239.95828247070312,30.41973304748535,30.5,78.0,11.193750381469727
241,239.95828247070312,29.857858657836914,30.34375,78.0,10.950000762939453
242,239.95828247070312,29.857858657836914,30.34375,78.0,10.950000762939453
243,239.95828247070312,30.310495376586914,30.0,77.89285278320312,10.78125
244,239.74163818359375,29.723726272583008,30.0,77.78571319580078,10.78125
245,238.98329162597656,29.87834930419922,29.96875,77.89285278320312,10.743749618530273
246,238.6582794189453,29.891687393188477,29.96875,77.89285278320312,10.799999237060547
247,238.54994201660156,29.260635375976562,29.71875,77.89285278320312,10.799999237060547
248,237.7916259765625,29.908607482910156,29.71875,77.78571319580078,10.59375
249,238.33328247070312,29.699371337890625,29.5625,77.78571319580078,11.0625
250,236.81661987304688,29.756561279296875,29.5625,77.78571319580078,10.912500381469727
251,236.70828247070312,29.74357795715332,29.5625,77.89285278320312,10.818750381469727
252,237.6833038330078,29.228103637695312,29.5625,77.6785659790039,11.212499618530273
253,237.6833038330078,29.228103637695312,29.5625,77.6785659790039,11.212499618530273
254,237.6833038330078,29.79816436767578,29.34375,77.78571319580078,10.78125
255,237.79164123535156,29.441043853759766,29.34375,77.78571319580078,10.78125
256,238.6582794189453,29.71939468383789,29.5625,77.89285278320312,10.537500381469727
257,239.0916290283203,29.70977783203125,29.5625,77.89285278320312,10.537500381469727
258,239.63330078125,29.33446502685547,29.5625,77.89285278320312,11.34375
259,239.63330078125,29.919662475585938,29.5,77.89285278320312,11.34375
260,239.63330078125,29.919662475585938,29.875,77.89285278320312,10.6875
261,239.3083038330078,29.585838317871094,29.875,77.89285278320312,10.6875
262,238.98329162597656,29.585838317871094,30.0,77.78571319580078,10.612499237060547
263,238.98329162597656,29.585838317871094,30.0,77.89285278320312,10.537500381469727
264,239.41664123535156,29.96932601928711,30.90625,77.89285278320312,11.418750762939453
265,239.41664123535156,29.96932601928711,30.90625,77.89285278320312,11.418750762939453
266,239.52496337890625,30.008424758911133,30.9375,77.89285278320312,11.118749618530273
267,239.84994506835938,30.227693557739258,30.9375,77.89285278320312,11.118749618530273
268,239.4166259765625,30.001304626464844,30.90625,77.89285278320312,11.0625
269,239.4166259765625,30.244075775146484,30.90625,77.89285278320312,11.0625
270,239.52496337890625,30.187746047973633,30.90625,78.0,11.006250381469727
271,239.3083038330078,29.773395538330078,30.90625,78.0,11.006250381469727
272,239.52496337890625,30.51312255859375,31.03125,77.89285278320312,10.649999618530273
273,238.76661682128906,30.33104133605957,31.03125,77.89285278320312,10.649999618530273
274,239.41664123535156,30.72564697265625,31.34375,77.78571319580078,11.325000762939453
275,239.3083038330078,30.28037452697754,31.34375,77.89285278320312,11.381250381469727
276,239.3083038330078,30.28037452697754,31.375,78.10713958740234,11.25
277,239.74160766601562,30.35619354248047,31.21875,78.0,11.0625
278,240.2832794189453,30.428997039794922,31.21875,78.0,11.0625
279,240.17495727539062,30.53925323486328,31.15625,78.0,11.024999618530273
280,239.84994506835938,30.478593826293945,30.9375,78.0,11.024999618530273
281,238.98329162597656,30.297014236450195,30.71875,78.0,10.78125
282,238.22494506835938,30.289453506469727,30.53125,77.78571319580078,11.006250381469727
283,238.33328247070312,30.429458618164062,30.4375,77.89285278320312,10.706249237060547
284,237.79164123535156,30.40947723388672,30.4375,77.89285278320312,10.706249237060547
285,237.4666290283203,30.335548400878906,30.6875,77.78571319580078,10.631250381469727
286,238.11663818359375,30.291061401367188,30.6875,77.78571319580078,10.631250381469727
287,238.98329162597656,30.497020721435547,30.5,78.0,10.931249618530273
288,238.98329162597656,30.497020721435547,30.5,78.0,10.931249618530273
289,239.95828247070312,30.589832305908203,30.25,77.89285278320312,11.024999618530273
290,239.52496337890625,30.15337562561035,30.25,77.89285278320312,11.024999618530273
291,240.93328857421875,30.120080947875977,30.09375,77.78571319580078,10.818750381469727
292,239.95828247070312,29.805744171142578,30.09375,77.78571319580078,10.818750381469727
293,239.0916290283203,29.578874588012695,30.25,77.89285278320312,11.043750762939453
294,239.0916290283203,29.71120834350586,30.25,77.89285278320312,11.043750762939453
295,239.0916290283203,29.71120834350586,30.28125,77.78571319580078,10.837499618530273
296,238.54995727539062,29.900705337524414,30.25,77.89285278320312,11.006250381469727
297,238.33328247070312,30.019084930419922,30.6875,77.78571319580078,10.799999237060547
298,238.8749542236328,29.62093734741211,30.6875,77.78571319580078,10.799999237060547
299,238.8749542236328,29.62093734741211,30.96875,77.89285278320312,10.743749618530273
300,239.63330078125,30.349260330200195,30.96875,77.89285278320312,10.818750381469727
301,239.63330078125,30.100635528564453,30.96875,77.78571319580078,10.743749618530273
302,239.95828247070312,30.046823501586914,30.96875,77.6785659790039,11.006250381469727
303,239.84994506835938,30.163402557373047,30.96875,77.6785659790039,11.006250381469727
304,240.06661987304688,30.20110321044922,30.96875,77.89285278320312,11.34375
305,240.17495727539062,30.10258674621582,30.75,77.89285278320312,11.006250381469727
306,239.63330078125,30.076372146606445,30.03125,77.78571319580078,10.856250762939453
307,239.19996643066406,30.20233154296875,30.03125,77.78571319580078,10.856250762939453
308,239.0916290283203,29.076675415039062,29.75,77.6785659790039,10.856250762939453
309,239.0916290283203,29.076675415039062,29.75,77.6785659790039,10.856250762939453
310,238.6582794189453,29.565872192382812,29.8125,77.89285278320312,10.818750381469727
311,239.0916290283203,29.77629852294922,29.8125,77.89285278320312,10.818750381469727
312,239.41664123535156,29.768192291259766,29.71875,77.89285278320312,10.875
313,238.98329162597656,29.827661514282227,29.71875,77.89285278320312,10.875
314,239.0916290283203,29.565685272216797,29.75,77.78571319580078,10.856250762939453
315,239.41664123535156,29.34117889404297,29.75,77.6785659790039,11.024999618530273
316,238.76661682128906,29.49384307861328,29.40625,77.89285278320312,10.631250381469727
317,238.6582794189453,29.462173461914062,29.40625,77.6785659790039,11.15625
318,238.2249755859375,29.60294532775879,29.34375,77.57142639160156,10.706249237060547
319,238.6582794189453,29.23798370361328,29.34375,77.6785659790039,10.518749237060547
320,238.76661682128906,29.629610061645508,29.5,77.6785659790039,10.518749237060547
321,238.76661682128906,29.629610061645508,29.84375,77.89285278320312,10.481250762939453
322,238.98329162597656,29.818355560302734,29.84375,77.89285278320312,10.481250762939453
323,238.8749542236328,29.412628173828125,30.125,77.78571319580078,11.0625
324,238.76661682128906,29.219924926757812,30.125,77.78571319580078,11.0625
325,238.11660766601562,29.703327178955078,30.09375,77.6785659790039,10.462499618530273
326,238.44161987304688,29.583881378173828,30.09375,77.6785659790039,10.462499618530273
327,238.8749542236328,29.414871215820312,30.125,77.89285278320312,10.443750381469727
328,238.98329162597656,29.770593643188477,30.125,77.89285278320312,10.443750381469727
329,238.22494506835938,29.575130462646484,30.09375,77.6785659790039,10.78125
330,238.76661682128906,29.87944984436035,30.09375,77.6785659790039,10.78125
331,238.44161987304688,29.346336364746094,30.5625,77.6785659790039,11.25
332,238.44161987304688,29.346336364746094,30.5625,77.6785659790039,11.25
333,239.0916290283203,29.654123306274414,30.5625,77.78571319580078,10.875
334,239.19996643066406,30.045623779296875,30.5625,77.78571319580078,10.875
335,239.3083038330078,29.93695831298828,30.78125,77.6785659790039,11.15625
336,239.63330078125,29.93210220336914,30.78125,77.6785659790039,11.15625
337,239.19996643066406,29.959781646728516,31.0625,77.78571319580078,11.362499237060547
338,239.19996643066406,29.806711196899414,31.03125,77.89285278320312,11.512500762939453
339,239.63330078125,30.035531997680664,30.75,77.78571319580078,10.6875
340,239.3083038330078,30.346302032470703,30.4375,77.78571319580078,10.518749237060547
341,239.0916290283203,30.066967010498047,30.21875,77.89285278320312,10.518749237060547
342,239.0916290283203,30.066967010498047,29.90625,77.78571319580078,10.837499618530273
343,238.8749542236328,29.96520233154297,29.8125,77.78571319580078,10.6875
344,239.63330078125,29.55669593811035,29.5625,77.78571319580078,10.631250381469727
345,239.19996643066406,29.723220825195312,29.5625,77.78571319580078,10.631250381469727
346,239.19996643066406,29.471406936645508,29.625,77.89285278320312,10.631250381469727
347,238.98329162597656,29.7524356842041,29.625,77.89285278320312,10.631250381469727
348,238.98329162597656,29.7524356842041,29.59375,77.6785659790039,10.40625
349,238.00830078125,29.69351577758789,29.59375,77.6785659790039,10.668750762939453
350,238.98329162597656,29.43639373779297,29.59375,77.6785659790039,10.668750762939453
351,239.63330078125,29.488723754882812,29.4375,77.6785659790039,10.649999618530273
352,239.63330078125,29.488723754882812,29.4375,77.6785659790039,10.649999618530273
353,239.63330078125,29.765377044677734,29.6875,77.6785659790039,10.799999237060547
354,239.3083038330078,29.32807159423828,29.6875,77.6785659790039,11.306249618530273
355,239.74160766601562,29.90318489074707,29.71875,77.78571319580078,10.612499237060547
356,240.17495727539062,29.65134620666504,29.6875,77.78571319580078,10.612499237060547
357,239.84994506835938,29.710792541503906,30.0,77.6785659790039,10.649999618530273
358,238.98329162597656,29.56523895263672,29.90625,77.89285278320312,10.912500381469727
359,240.2832794189453,29.8821964263916,29.90625,77.6785659790039,10.631250381469727
360,239.84994506835938,29.876482009887695,29.90625,77.78571319580078,10.631250381469727
361,239.41664123535156,29.58102798461914,29.90625,77.78571319580078,10.799999237060547
362,239.74160766601562,29.36449432373047,29.90625,77.78571319580078,10.799999237060547
363,239.41664123535156,29.364213943481445,29.53125,77.78571319580078,10.78125
364,239.41664123535156,29.364213943481445,29.53125,77.78571319580078,10.78125
365,238.44161987304688,29.88638687133789,29.03125,77.57142639160156,11.024999618530273
366,238.44161987304688,29.365917205810547,29.03125,77.57142639160156,11.024999618530273
367,238.54994201660156,29.179725646972656,29.09375,77.6785659790039,10.537500381469727
368,237.89996337890625,29.26479721069336,29.09375,77.6785659790039,10.537500381469727
369,238.11663818359375,29.487476348876953,29.03125,77.6785659790039,10.668750762939453
370,238.33328247070312,28.933509826660156,29.03125,77.6785659790039,10.668750762939453
