,time,MAL_TBP.U30.30HFE10AA001XQ01.out,MAL_TBP.U30.30HFE50AA001XQ01.out,MAL_TBP.U30.30CJA10DT109.out,MAL_TBP.U30.30HHY11CR002XQ01.out
0,1672079520000,50.03125,49.75,26.353168487548828,0.0
1,1672079580000,49.6875,49.4375,26.402963638305664,0.0
2,1672079640000,49.84375,49.5,26.10386848449707,0.0
3,1672079760000,49.875,49.84375,26.358898162841797,0.0
4,1672079880000,49.96875,49.96875,26.358898162841797,0.0
5,1672079940000,49.8125,49.5625,26.770492553710938,0.0
6,1672080000000,50.0625,49.875,26.383262634277344,0.0
7,1672080120000,49.96875,49.78125,26.387557983398438,0.0
8,1672080300000,49.59375,49.3125,27.08203887939453,0.0
9,1672080420000,49.5625,49.78125,26.794986724853516,0.0
10,1672080600000,49.5,49.375,26.931529998779297,0.0
11,1672080660000,49.71875,49.5625,26.769420623779297,0.0
12,1672080780000,49.875,49.59375,26.769420623779297,0.0
13,1672080840000,49.40625,49.28125,27.310009002685547,0.0
14,1672080900000,50.03125,49.28125,26.726526260375977,0.0
15,1672080960000,49.75,49.5,27.41607666015625,0.0
16,1672081020000,49.6875,49.5,26.79718017578125,0.0
17,1672081140000,49.9375,49.5,26.79718017578125,0.0
18,1672081200000,49.65625,49.4375,27.088638305664062,0.0
19,1672081320000,49.71875,49.46875,26.70490264892578,0.0
20,1672081440000,49.75,49.28125,26.992130279541016,0.0
21,1672081500000,49.8125,49.46875,26.887216567993164,0.0
22,1672081560000,49.6875,49.0625,26.887216567993164,0.0
23,1672081620000,49.75,49.0625,26.887216567993164,0.0
24,1672081680000,49.875,49.0625,27.046707153320312,0.0
25,1672081740000,49.875,49.28125,27.046707153320312,0.0
26,1672081800000,49.8125,49.46875,27.23892593383789,0.0
27,1672081860000,49.71875,49.53125,26.586811065673828,0.0
28,1672081920000,49.78125,49.625,26.686630249023438,0.0
29,1672081980000,49.25,49.625,26.812891006469727,0.0
30,1672082160000,49.5,49.125,26.794816970825195,0.0
31,1672082220000,49.3125,49.53125,26.30852699279785,0.0
32,1672082340000,49.75,49.53125,26.293481826782227,0.0
33,1672082400000,49.4375,49.5625,26.811023712158203,0.0
34,1672082460000,49.6875,48.9375,26.630035400390625,0.0
35,1672082520000,49.0625,49.46875,26.087678909301758,0.0
36,1672082580000,49.21875,48.96875,26.382699966430664,0.0
37,1672082640000,49.21875,48.96875,26.54075050354004,0.0
38,1672082760000,49.375,49.59375,26.76995086669922,0.0
39,1672082820000,49.40625,49.59375,26.76995086669922,0.0
40,1672082880000,49.65625,49.53125,26.725191116333008,0.0
41,1672083000000,49.5625,49.53125,26.725191116333008,0.0
42,1672083060000,49.75,49.53125,26.67905616760254,0.0
43,1672083120000,49.5,49.09375,26.67905616760254,0.0
44,1672083240000,49.1875,49.09375,27.16836929321289,0.0
45,1672083300000,49.1875,49.09375,26.856292724609375,0.0
46,1672083360000,49.25,49.09375,26.878780364990234,0.0
47,1672083420000,49.6875,49.3125,26.76849365234375,0.0
48,1672083480000,49.6875,49.28125,26.76849365234375,0.0
49,1672083600000,49.3125,49.03125,27.27672576904297,0.0
50,1672083660000,49.3125,49.0625,27.514602661132812,0.0
51,1672083720000,49.25,49.125,27.010881423950195,0.0
52,1672083780000,49.28125,49.09375,27.718360900878906,0.0
53,1672083960000,49.53125,49.125,27.52434539794922,0.0
54,1672084020000,49.09375,49.125,27.304841995239258,0.0
55,1672084080000,49.125,48.96875,27.238039016723633,0.0
56,1672084140000,49.125,48.96875,27.019760131835938,0.0
57,1672084200000,49.03125,48.96875,27.019760131835938,0.0
58,1672084320000,49.1875,49.125,27.019760131835938,0.0
59,1672084380000,49.5625,48.78125,27.019760131835938,0.0
60,1672084440000,49.1875,48.875,27.15349769592285,0.0
61,1672084500000,49.34375,49.21875,26.927387237548828,0.0
62,1672084560000,49.34375,49.21875,26.991512298583984,0.0
63,1672084740000,49.34375,49.25,26.80577850341797,0.0
64,1672084800000,49.09375,48.9375,26.856643676757812,0.0
65,1672084860000,49.125,48.9375,26.76449966430664,0.0
66,1672084920000,49.125,48.96875,26.604570388793945,0.0
67,1672085040000,49.1875,49.5,26.189409255981445,0.0
68,1672085100000,49.125,48.9375,26.670001983642578,0.0
69,1672085220000,49.3125,48.875,26.730792999267578,0.0
70,1672085280000,48.84375,48.65625,26.730792999267578,0.0
71,1672085400000,49.34375,49.1875,26.229427337646484,0.0
72,1672085460000,49.375,49.15625,26.798967361450195,0.0
73,1672085520000,49.09375,49.15625,26.435195922851562,0.0
74,1672085580000,49.09375,49.03125,26.435195922851562,0.0
75,1672085640000,49.03125,49.03125,26.25152587890625,0.0
76,1672085700000,49.21875,48.96875,26.25152587890625,0.0
77,1672085760000,49.375,48.9375,26.596460342407227,0.0
78,1672085820000,49.3125,48.9375,26.907390594482422,0.0
79,1672085940000,49.375,49.09375,27.257280349731445,0.0
80,1672086060000,49.25,49.125,26.722185134887695,0.0
81,1672086600000,49.40625,49.0625,27.313167572021484,0.0
82,1672086660000,49.34375,49.03125,27.396541595458984,0.0
83,1672086720000,49.34375,49.03125,27.396541595458984,0.0
84,1672086840000,49.09375,49.03125,27.396541595458984,0.0
85,1672086900000,48.84375,48.9375,27.048263549804688,0.0
86,1672086960000,49.28125,48.9375,27.26853370666504,0.0
87,1672087020000,49.125,48.875,27.266719818115234,0.0
88,1672087080000,49.125,48.96875,27.024606704711914,0.0
89,1672087140000,48.9375,48.65625,27.024606704711914,0.0
90,1672087200000,49.09375,48.96875,26.818336486816406,0.0
91,1672087260000,49.03125,49.0,26.818336486816406,0.0
92,1672087440000,49.28125,48.625,26.81229019165039,0.0
93,1672087500000,49.125,48.71875,26.81229019165039,0.0
94,1672087560000,49.28125,48.53125,27.08155059814453,0.0
95,1672087680000,49.28125,48.53125,27.08155059814453,0.0
96,1672087740000,49.03125,48.53125,27.059045791625977,0.0
97,1672087800000,49.1875,48.53125,26.856966018676758,0.0
98,1672087860000,49.1875,48.53125,26.764957427978516,0.0
99,1672087920000,49.28125,49.0,26.67755889892578,0.0
100,1672087980000,48.78125,49.0,26.783592224121094,0.0
101,1672088040000,48.78125,49.0,26.53827667236328,0.0
102,1672088100000,49.125,48.9375,26.53827667236328,0.0
103,1672088160000,49.09375,48.9375,26.53827667236328,0.0
104,1672088220000,49.125,48.9375,26.894359588623047,0.0
105,1672088340000,49.125,48.9375,27.052581787109375,0.0
106,1672088400000,48.71875,48.625,26.916179656982422,0.0
107,1672088520000,49.0,48.875,26.87656593322754,0.0
108,1672088580000,48.8125,48.53125,26.87656593322754,0.0
109,1672088640000,48.8125,48.53125,26.8050537109375,0.0
110,1672088700000,48.9375,48.625,26.8050537109375,0.0
111,1672088820000,49.03125,48.9375,27.026376724243164,0.0
112,1672088880000,48.8125,48.625,27.026376724243164,0.0
113,1672089000000,48.8125,48.625,26.738359451293945,0.0
114,1672089120000,48.65625,48.625,26.802974700927734,0.0
115,1672089180000,48.40625,48.15625,26.887256622314453,0.0
116,1672089240000,48.875,48.15625,26.887256622314453,0.0
117,1672089300000,48.875,48.46875,26.594675064086914,0.0
118,1672089360000,49.125,48.6875,26.594675064086914,0.0
119,1672089420000,48.28125,48.09375,26.682573318481445,0.0
120,1672089540000,48.5625,48.1875,26.72728729248047,0.0
121,1672089780000,48.65625,48.21875,27.087657928466797,0.0
122,1672089900000,49.0625,48.4375,27.128915786743164,0.0
123,1672089960000,49.0625,48.4375,27.013431549072266,0.0
124,1672090080000,48.375,48.78125,27.28171730041504,0.0
125,1672090140000,49.1875,49.03125,27.28171730041504,0.0
126,1672090260000,48.46875,48.46875,27.060626983642578,0.0
127,1672090320000,48.5,48.1875,27.104562759399414,0.0
128,1672090380000,48.5,48.1875,27.104562759399414,0.0
129,1672090440000,48.71875,48.1875,27.056819915771484,0.0
130,1672090500000,48.5,48.25,27.212047576904297,0.0
131,1672090680000,48.15625,48.25,27.212047576904297,0.0
132,1672090740000,48.40625,48.4375,27.050233840942383,0.0
133,1672090860000,48.46875,48.4375,27.050233840942383,0.0
134,1672090920000,48.46875,48.4375,27.028385162353516,0.0
135,1672091040000,48.5,48.34375,27.38175392150879,0.0
136,1672091100000,48.40625,48.1875,27.38175392150879,0.0
137,1672091220000,48.65625,48.21875,26.739166259765625,0.0
138,1672091280000,48.375,48.15625,27.002206802368164,0.0
139,1672091340000,47.9375,48.15625,26.95841407775879,0.0
140,1672091400000,48.4375,48.0625,26.95841407775879,0.0
141,1672091580000,48.5,48.0625,26.95841407775879,0.0
142,1672091640000,48.4375,48.3125,26.64104652404785,0.0
143,1672091700000,48.75,48.53125,26.64104652404785,0.0
144,1672091760000,48.75,48.53125,26.64104652404785,0.0
145,1672091820000,48.65625,48.53125,26.818065643310547,0.0
146,1672091880000,48.65625,48.53125,26.9070987701416,0.0
147,1672092000000,48.34375,48.0625,26.925174713134766,0.0
148,1672092060000,48.25,48.0625,27.079349517822266,0.0
149,1672092120000,48.78125,48.03125,27.079349517822266,0.0
150,1672092180000,48.78125,47.9375,26.932998657226562,0.0
151,1672092240000,48.34375,47.9375,26.932998657226562,0.0
152,1672092300000,48.125,48.375,27.21543312072754,0.0
153,1672092360000,48.40625,48.125,26.99120330810547,0.0
154,1672092420000,48.40625,48.125,27.27212905883789,0.0
155,1672092540000,48.40625,48.125,27.18248176574707,0.0
156,1672092600000,48.59375,48.4375,27.486000061035156,0.0
157,1672092720000,48.40625,48.15625,27.383499145507812,0.0
158,1672092780000,48.28125,48.15625,27.361474990844727,0.0
159,1672092840000,48.28125,48.21875,27.361474990844727,0.0
160,1672092900000,47.96875,48.0625,27.361474990844727,0.0
161,1672092960000,48.3125,48.46875,27.303627014160156,0.0
162,1672093080000,48.0625,48.3125,27.71676254272461,0.0
163,1672093140000,48.0625,48.3125,27.396072387695312,0.0
164,1672093200000,48.0625,48.46875,27.499900817871094,0.0
165,1672093320000,47.875,47.71875,27.280261993408203,0.0
166,1672093380000,48.34375,47.71875,27.539691925048828,0.0
167,1672093500000,48.625,47.71875,27.058921813964844,0.0
168,1672093560000,48.375,48.03125,27.148935317993164,0.0
169,1672093620000,48.28125,47.625,27.148935317993164,0.0
170,1672093680000,48.28125,47.96875,27.105440139770508,0.0
171,1672093740000,48.15625,47.96875,26.77054786682129,0.0
172,1672093800000,48.15625,47.96875,26.77054786682129,0.0
173,1672093860000,48.46875,48.15625,27.082733154296875,0.0
174,1672093920000,48.46875,48.15625,27.180755615234375,0.0
175,1672093980000,48.15625,47.875,27.170482635498047,0.0
176,1672094040000,48.15625,47.875,27.201892852783203,0.0
177,1672094160000,48.0,47.875,27.52336311340332,0.0
178,1672094280000,48.0,47.875,27.52336311340332,0.0
179,1672094340000,47.84375,47.8125,27.643165588378906,0.0
180,1672094400000,47.6875,47.8125,27.350608825683594,0.0
181,1672094460000,47.6875,47.8125,27.4453125,0.0
182,1672094520000,47.875,47.78125,27.4453125,0.0
183,1672094580000,48.3125,48.34375,28.076873779296875,0.0
184,1672094820000,48.03125,47.8125,27.941621780395508,0.0
185,1672094880000,48.0625,47.71875,27.941621780395508,0.0
186,1672095060000,48.375,48.1875,27.542388916015625,0.0
187,1672095120000,48.15625,48.03125,27.582622528076172,0.0
188,1672095180000,48.46875,48.40625,27.298751831054688,0.0
189,1672095240000,48.21875,47.84375,27.650466918945312,0.0
190,1672095300000,48.28125,48.125,27.28219223022461,0.0
191,1672095420000,48.1875,48.0,27.28219223022461,0.0
192,1672095480000,48.40625,48.1875,27.28219223022461,0.0
193,1672095540000,48.125,48.1875,26.663341522216797,0.0
194,1672095720000,49.09375,48.78125,26.663341522216797,0.0
195,1672095780000,48.5,48.4375,26.395875930786133,0.0
196,1672095840000,48.25,48.4375,26.395875930786133,0.0
197,1672095900000,48.25,48.15625,26.356653213500977,0.0
198,1672095960000,48.25,48.15625,26.606666564941406,0.0
199,1672096020000,48.25,48.15625,26.37767791748047,0.0
200,1672096080000,48.875,48.59375,26.519990921020508,0.0
201,1672096260000,48.40625,48.15625,26.519990921020508,0.0
202,1672096320000,48.6875,48.15625,26.519990921020508,0.0
203,1672096380000,48.6875,48.5,26.705474853515625,0.0
204,1672096620000,48.53125,48.5,26.708688735961914,0.0
205,1672096740000,48.4375,48.375,27.02446937561035,0.0
206,1672096800000,48.96875,48.375,27.083415985107422,0.0
207,1672096920000,48.71875,48.34375,27.310436248779297,0.0
208,1672096980000,48.875,48.6875,27.310436248779297,0.0
209,1672097040000,48.78125,48.6875,27.56719970703125,0.0
210,1672097100000,48.78125,48.78125,27.56719970703125,0.0
211,1672097160000,48.96875,48.78125,27.56719970703125,0.0
212,1672097220000,49.25,49.125,28.10337257385254,40.21875
213,1672097340000,48.8125,48.6875,28.10337257385254,53.46875
214,1672097400000,48.8125,48.6875,31.563339233398438,53.46875
215,1672097520000,54.84375,54.5,31.563339233398438,95.25
216,1672097640000,56.53125,56.3125,32.485633850097656,95.375
217,1672097700000,56.53125,56.3125,32.6743278503418,94.96875
218,1672097760000,58.15625,57.71875,32.62975311279297,94.96875
219,1672097820000,60.03125,59.78125,32.62975311279297,95.0
220,1672097880000,59.0,59.09375,32.84477615356445,93.6875
221,1672097940000,59.65625,59.03125,33.35124206542969,64.625
222,1672098120000,61.78125,61.3125,33.75762176513672,83.59375
223,1672098240000,59.25,61.3125,34.31437683105469,95.34375
224,1672098420000,57.8125,61.3125,33.99345779418945,95.34375
225,1672098720000,57.8125,57.5625,37.18602752685547,95.40625
226,1672098780000,57.8125,57.5625,37.18602752685547,95.40625
227,1672098840000,58.09375,57.46875,37.605594635009766,95.40625
228,1672098960000,57.78125,57.46875,38.448768615722656,95.40625
229,1672099020000,57.78125,57.4375,38.448768615722656,95.40625
230,1672099140000,58.09375,57.4375,38.74200439453125,95.40625
231,1672099260000,57.9375,57.71875,40.43059158325195,95.4375
232,1672099380000,58.09375,57.71875,41.58257293701172,95.40625
233,1672099440000,57.75,57.4375,42.197628021240234,95.40625
234,1672099560000,57.625,57.4375,42.197628021240234,95.40625
235,1672099680000,57.75,57.5,43.43071365356445,95.40625
236,1672099800000,57.25,57.1875,44.240318298339844,95.40625
237,1672099920000,58.875,58.0,44.017826080322266,95.40625
238,1672099980000,58.875,58.625,44.017826080322266,95.40625
239,1672100100000,58.5625,58.625,44.63543701171875,95.40625
240,1672100160000,58.59375,58.625,45.082489013671875,95.40625
241,1672100280000,58.71875,58.34375,46.31550979614258,95.28125
242,1672100400000,59.21875,58.90625,46.31550979614258,95.28125
243,1672100460000,59.59375,59.1875,47.983219146728516,95.28125
244,1672100580000,58.90625,58.125,47.96587371826172,95.28125
245,1672100640000,58.90625,58.125,47.96587371826172,95.28125
246,1672100700000,59.65625,59.375,47.97543716430664,95.28125
247,1672100820000,59.65625,59.59375,49.05270767211914,95.28125
248,1672100940000,60.34375,60.1875,49.966514587402344,95.28125
249,1672101060000,61.9375,61.28125,50.986175537109375,95.25
250,1672101120000,61.0625,60.84375,52.063819885253906,95.28125
251,1672101180000,60.59375,60.84375,52.020328521728516,95.28125
252,1672101240000,60.59375,60.375,52.63595962524414,95.28125
253,1672101360000,61.21875,61.125,52.56690979003906,95.28125
254,1672101420000,60.59375,61.125,53.242408752441406,95.28125
255,1672101480000,62.90625,60.25,53.501609802246094,95.28125
256,1672101600000,64.5625,60.25,53.501609802246094,95.28125
257,1672101660000,70.65625,70.1875,52.0624885559082,95.25
258,1672101720000,74.5,74.375,52.0624885559082,95.28125
259,1672101780000,74.59375,74.375,50.47995376586914,95.25
260,1672101840000,73.34375,74.4375,49.12065124511719,95.28125
261,1672101900000,73.34375,73.21875,49.12065124511719,95.28125
262,1672102020000,71.875,73.21875,49.05803680419922,95.28125
263,1672102140000,70.375,70.0,48.96067810058594,95.28125
264,1672102380000,69.9375,68.375,52.131065368652344,95.28125
265,1672102440000,70.5,68.375,53.331687927246094,95.28125
266,1672102500000,70.5,68.375,53.998451232910156,95.28125
267,1672102560000,68.5,68.40625,53.998451232910156,95.28125
268,1672102620000,68.65625,68.125,54.988189697265625,95.28125
269,1672102680000,67.78125,68.125,55.413578033447266,95.28125
270,1672102740000,68.53125,68.1875,55.5220947265625,95.3125
271,1672102800000,69.8125,68.1875,55.234214782714844,95.3125
272,1672102860000,69.8125,69.3125,56.33502197265625,95.28125
273,1672102920000,69.4375,69.15625,56.33502197265625,95.28125
274,1672103040000,71.46875,70.84375,56.33502197265625,95.28125
275,1672103100000,71.71875,71.65625,58.124427795410156,95.28125
276,1672103160000,71.71875,71.65625,58.805397033691406,95.28125
277,1672103340000,71.9375,72.28125,59.95038604736328,95.28125
278,1672103520000,72.03125,71.9375,60.44572830200195,95.28125
279,1672103640000,71.8125,71.5,60.88541030883789,95.3125
280,1672103700000,71.84375,71.75,60.88541030883789,95.3125
281,1672103880000,72.0,71.21875,60.19725799560547,95.28125
282,1672103940000,71.75,71.0,60.19725799560547,95.28125
283,1672104000000,70.375,70.6875,60.849342346191406,95.28125
284,1672104120000,70.53125,70.6875,60.692588806152344,95.28125
285,1672104240000,70.9375,70.6875,60.60618591308594,95.28125
286,1672104300000,70.8125,70.6875,60.63976287841797,95.28125
287,1672104360000,70.8125,70.6875,60.63976287841797,95.28125
288,1672104480000,70.78125,70.5625,60.28125,95.3125
289,1672104540000,70.96875,70.5625,60.59022903442383,95.28125
290,1672104660000,70.25,70.5625,60.55744171142578,95.28125
291,1672104720000,70.59375,70.5625,60.83650207519531,95.28125
292,1672104780000,70.59375,70.34375,60.63311767578125,95.28125
293,1672104900000,70.875,70.75,60.40127944946289,95.28125
294,1672105020000,70.625,70.53125,60.40127944946289,95.28125
295,1672105140000,70.84375,70.625,60.40127944946289,95.28125
296,1672105260000,70.5625,70.34375,60.55322265625,95.28125
297,1672105320000,70.75,70.4375,60.260833740234375,95.28125
298,1672105380000,71.625,70.4375,60.260833740234375,95.3125
299,1672105440000,71.625,70.875,60.45993423461914,95.3125
300,1672105500000,71.6875,71.5,60.45993423461914,95.3125
301,1672105620000,73.46875,72.96875,60.030094146728516,95.28125
302,1672105680000,73.5,73.34375,60.41879653930664,95.28125
303,1672105740000,73.5,73.34375,60.06634521484375,95.3125
304,1672105860000,73.46875,73.34375,60.06634521484375,95.28125
305,1672105920000,73.9375,73.34375,60.071319580078125,95.3125
306,1672105980000,74.125,73.34375,60.185791015625,95.3125
307,1672106040000,74.125,74.0,59.90553283691406,95.3125
308,1672106100000,74.15625,73.9375,59.862060546875,95.28125
309,1672106160000,74.03125,73.96875,59.862060546875,95.28125
310,1672106220000,73.40625,72.875,59.93716812133789,95.3125
311,1672106280000,73.25,72.90625,60.1130256652832,95.3125
312,1672106340000,73.25,72.90625,60.1130256652832,95.3125
313,1672106400000,73.125,72.9375,59.91936492919922,95.3125
314,1672106520000,73.65625,73.4375,60.276344299316406,95.28125
315,1672106580000,73.59375,73.4375,60.273651123046875,95.3125
316,1672106640000,73.65625,73.21875,60.306549072265625,95.28125
317,1672106820000,73.25,72.90625,60.37902069091797,95.28125
318,1672106880000,73.09375,72.90625,60.37902069091797,95.3125
319,1672107000000,73.4375,73.0625,60.44477844238281,95.3125
320,1672107180000,74.96875,74.875,59.84079360961914,95.28125
321,1672107300000,74.53125,74.46875,59.84079360961914,95.28125
322,1672107420000,73.875,73.71875,59.48703384399414,95.3125
323,1672107480000,74.125,73.53125,59.875213623046875,95.28125
324,1672107540000,74.09375,73.78125,59.64861297607422,95.28125
325,1672107600000,74.46875,73.78125,60.17637634277344,95.28125
326,1672107660000,74.46875,74.25,60.341861724853516,95.28125
327,1672107780000,74.65625,74.5,60.19646453857422,95.3125
328,1672107840000,74.75,74.59375,59.73924255371094,95.3125
329,1672107900000,74.71875,74.59375,60.18436050415039,95.3125
330,1672107960000,74.71875,74.59375,59.85350036621094,95.3125
331,1672108020000,75.0625,74.75,59.85350036621094,95.28125
332,1672108080000,74.90625,74.75,60.22663879394531,95.3125
333,1672108140000,74.65625,74.375,59.962791442871094,95.28125
334,1672108200000,73.78125,74.375,60.277259826660156,95.3125
335,1672108320000,74.21875,74.0,60.680747985839844,95.28125
336,1672108380000,74.375,74.21875,60.17420196533203,95.28125
337,1672108440000,74.5625,74.46875,60.237571716308594,95.28125
338,1672108500000,74.53125,74.46875,60.486881256103516,95.3125
339,1672108560000,74.53125,74.46875,60.12409973144531,95.3125
340,1672108620000,74.53125,74.40625,60.43085479736328,95.3125
341,1672108680000,74.3125,74.40625,60.08544921875,95.3125
342,1672108740000,74.53125,74.15625,60.22365188598633,95.28125
343,1672108800000,74.65625,74.40625,60.52409744262695,95.28125
344,1672108860000,74.15625,74.40625,60.45780944824219,95.28125
345,1672108920000,74.15625,74.40625,60.11586380004883,95.28125
346,1672108980000,73.78125,74.40625,60.592735290527344,95.3125
347,1672109100000,73.625,73.53125,60.167938232421875,95.28125
348,1672109160000,73.875,73.375,60.37129592895508,95.28125
349,1672109280000,73.875,73.375,60.06641387939453,95.3125
350,1672109340000,74.53125,74.1875,60.06641387939453,95.28125
351,1672109460000,74.4375,74.65625,60.03648376464844,95.28125
352,1672109520000,74.53125,74.65625,60.00764465332031,95.28125
353,1672109580000,74.53125,74.34375,60.122894287109375,95.3125
354,1672109640000,74.03125,74.34375,60.122894287109375,95.3125
355,1672109700000,74.03125,73.84375,60.09573745727539,95.28125
356,1672109760000,74.4375,73.59375,59.81736755371094,95.3125
357,1672109880000,74.3125,73.9375,59.59632110595703,95.3125
358,1672109940000,74.59375,73.9375,59.59632110595703,95.28125
359,1672110000000,74.59375,74.3125,59.89722442626953,95.28125
360,1672110060000,74.625,74.3125,59.77906799316406,95.28125
361,1672110180000,74.53125,74.3125,59.77906799316406,95.28125
362,1672110240000,74.9375,74.5625,60.302268981933594,95.3125
363,1672110300000,75.25,74.8125,60.10509490966797,95.28125
364,1672110360000,74.9375,74.875,60.10509490966797,95.28125
365,1672110420000,75.25,75.03125,59.94524383544922,95.28125
366,1672110480000,75.40625,75.03125,60.226524353027344,95.28125
367,1672110540000,75.40625,75.0625,60.21178436279297,95.28125
368,1672110600000,75.78125,75.5625,60.28746032714844,95.28125
369,1672110660000,76.375,76.09375,60.27504348754883,95.28125
370,1672110720000,75.5625,75.46875,60.34941864013672,95.28125
371,1672110780000,75.71875,75.46875,60.43915557861328,95.28125
372,1672110840000,75.71875,75.5625,60.27643585205078,95.28125
373,1672110960000,75.96875,75.5625,60.27643585205078,95.28125
374,1672111020000,75.875,75.5625,60.01529312133789,95.28125
375,1672111080000,75.875,75.5625,59.87877655029297,95.28125
376,1672111140000,75.875,75.53125,60.390785217285156,95.3125
377,1672111200000,75.28125,75.46875,60.29323196411133,95.3125
378,1672111260000,75.71875,75.46875,60.208106994628906,95.28125
379,1672111320000,75.59375,75.5625,60.234901428222656,95.3125
380,1672111440000,75.5625,75.5625,60.35995864868164,95.3125
381,1672111500000,75.5625,75.5625,60.458316802978516,95.28125
382,1672111560000,75.3125,75.5625,60.095550537109375,95.28125
383,1672111620000,75.5,75.21875,58.99428176879883,95.28125
384,1672111740000,75.125,75.15625,60.42589569091797,95.28125
385,1672111860000,75.21875,75.09375,60.417301177978516,95.28125
386,1672111980000,75.875,75.21875,60.36577606201172,95.28125
387,1672112100000,76.03125,75.21875,60.00922393798828,95.28125
388,1672112220000,75.75,75.5625,60.31855773925781,95.28125
389,1672112280000,75.75,75.375,60.331146240234375,95.28125
390,1672112460000,75.6875,75.65625,60.331146240234375,95.28125
391,1672112520000,75.28125,75.65625,60.247154235839844,95.28125
392,1672112580000,75.65625,75.53125,60.384788513183594,95.28125
393,1672112640000,76.28125,75.71875,59.71485900878906,95.28125
394,1672112700000,76.28125,75.71875,59.954811096191406,95.25
395,1672112820000,75.8125,75.875,59.954811096191406,95.28125
396,1672112940000,75.9375,75.65625,59.67327117919922,95.28125
397,1672113000000,76.1875,76.0,59.64781188964844,95.28125
398,1672113060000,76.09375,76.0,59.62964630126953,95.3125
399,1672113120000,76.09375,75.9375,60.10753631591797,95.3125
400,1672113180000,76.03125,75.875,60.033294677734375,95.28125
401,1672113240000,76.5,75.96875,60.033294677734375,95.28125
402,1672113300000,76.15625,75.84375,60.033294677734375,95.28125
403,1672113480000,76.28125,76.0,59.88822937011719,95.28125
404,1672113540000,76.59375,76.25,59.41539764404297,95.28125
405,1672113600000,76.3125,76.15625,59.277488708496094,95.28125
406,1672113660000,76.375,76.15625,59.410099029541016,95.3125
407,1672113720000,76.4375,76.25,59.6163215637207,95.28125
408,1672113780000,76.4375,76.34375,59.95326614379883,95.28125
409,1672113840000,76.53125,76.0,59.95326614379883,95.28125
410,1672113900000,76.1875,75.875,59.88410186767578,95.3125
411,1672113960000,76.28125,76.0,59.47052001953125,95.28125
412,1672114020000,76.3125,76.0,59.54888153076172,95.3125
413,1672114080000,76.3125,76.09375,59.56884002685547,95.3125
414,1672114140000,76.25,76.0,59.56884002685547,95.3125
415,1672114260000,76.15625,76.0,59.50392150878906,95.28125
416,1672114320000,76.03125,76.0,59.47953796386719,95.28125
417,1672114440000,76.15625,76.0625,59.64174270629883,95.28125
418,1672114560000,76.75,76.625,59.3646125793457,95.28125
419,1672114680000,76.84375,76.6875,59.49433135986328,95.28125
420,1672114740000,76.78125,76.5,59.996002197265625,95.28125
421,1672114800000,76.5,76.40625,59.63746643066406,95.28125
422,1672114920000,76.625,76.5625,59.95964431762695,95.3125
423,1672115040000,76.21875,76.0625,60.355003356933594,95.3125
424,1672115100000,76.40625,76.125,60.149513244628906,95.28125
425,1672115160000,76.3125,76.03125,60.149513244628906,95.28125
426,1672115220000,76.28125,76.03125,60.19053649902344,95.3125
427,1672115400000,76.53125,76.34375,60.44450759887695,95.28125
428,1672115520000,76.5625,76.375,59.87725067138672,95.28125
429,1672116180000,76.5625,76.40625,59.83522415161133,95.28125
430,1672116300000,77.09375,76.40625,59.42586135864258,95.28125
431,1672116360000,77.09375,76.78125,60.00285339355469,95.28125
432,1672116480000,77.40625,77.25,60.19015884399414,95.28125
433,1672116600000,76.875,77.25,60.14765930175781,95.3125
434,1672116660000,76.875,77.25,60.05253601074219,95.3125
435,1672116720000,76.875,76.8125,60.05253601074219,95.3125
436,1672116840000,77.0,76.75,59.945438385009766,95.28125
437,1672116900000,77.0,76.75,59.81230163574219,95.28125
438,1672116960000,77.34375,76.75,60.17591094970703,95.28125
439,1672117020000,77.34375,77.125,60.004364013671875,95.28125
440,1672117080000,77.21875,77.125,60.48996353149414,95.28125
441,1672117320000,76.28125,76.28125,60.36576843261719,95.28125
442,1672117440000,76.625,76.34375,59.96073913574219,95.3125
443,1672117500000,77.03125,76.34375,60.171722412109375,95.3125
444,1672117560000,76.90625,76.71875,60.171722412109375,95.3125
445,1672117680000,76.90625,76.6875,59.60608673095703,95.3125
446,1672117740000,76.625,76.5,60.01850128173828,95.3125
447,1672117860000,76.9375,76.34375,60.315757751464844,95.28125
448,1672117920000,76.9375,76.34375,60.16114044189453,95.28125
449,1672117980000,76.6875,76.34375,60.16114044189453,95.3125
450,1672118040000,76.84375,76.53125,60.21660614013672,95.28125
451,1672118100000,77.4375,77.21875,60.21660614013672,95.3125
452,1672118220000,77.28125,77.21875,60.21660614013672,95.3125
453,1672118280000,77.53125,76.90625,59.919586181640625,95.3125
454,1672118340000,77.3125,77.28125,60.553565979003906,95.3125
455,1672118400000,77.3125,77.28125,59.98527908325195,95.3125
456,1672118460000,77.34375,77.25,59.98527908325195,95.3125
457,1672118520000,77.03125,77.25,60.26277542114258,95.28125
458,1672118640000,77.09375,76.96875,60.259002685546875,95.3125
459,1672118700000,77.4375,77.03125,60.23760223388672,95.3125
460,1672118760000,77.40625,77.125,60.23760223388672,95.3125
461,1672118820000,77.3125,77.21875,60.27812957763672,95.28125
462,1672118940000,77.3125,77.25,59.85873794555664,95.28125
